order_id,customer_id,product_name,category,quantity,unit_price,order_date,payment_method,country
1367,C033,Water Bottle,Sports,4,15.39,2025-04-15,PayPal,Spain
1368,C106,Protein Powder,Sports,3,35.34,2025-02-19,Debit Card,Spain
1369,C137,Tennis Racket,Sports,5,62.67,2025-06-01,Debit Card,Spain
1370,C135,Desk Organizer,Office,2,18.39,2025-07-13,Credit Card,Germany
1371,C218,Wireless Mouse,Electronics,3,30.36,2025-06-06,Bank Transfer,Germany
1372,C090,Monitor Stand,Office,2,58.68,2025-03-31,Bank Transfer,Germany
1373,C239,HDMI Cable,Electronics,2,17.97,2025-03-09,Debit Card,Greece
1374,C179,Desk Lamp,Home,4,42.43,2025-01-21,Bank Transfer,France
1375,C149,USB-C Cable,Electronics,4,10.68,2025-06-16,Debit Card,Greece
1376,C063,USB-C Cable,Electronics,1,15.62,2025-06-09,Bank Transfer,Germany
1377,C036,Scented Candle,Home,3,11.7,2025-05-15,Bank Transfer,Netherlands
1378,C178,Wireless Mouse,Electronics,,30.04,2025-02-12,Debit Card,Greece
1379,C193,Water Bottle,Sports,5,18.66,2025-02-25,Credit Card,Spain
1380,C225,Fitness Tracker,Electronics,5,78.72,2025-03-22,PayPal,Netherlands
1381,C070,USB-C Cable,Electronics,5,11.19,2025-04-21,Debit Card,Netherlands
1382,C057,Coffee Mug,Home,2,10.74,2025-06-07,Credit Card,Netherlands
1383,C165,Coffee Mug,Home,4,12.16,2025-02-26,Credit Card,France
1384,C028,Yoga Mat,Sports,1,33.92,2025-04-17,PayPal,Greece
1385,C028,USB-C Cable,Electronics,2,11.0,2025-06-16,Credit Card,France
1386,C238,Running Shoes,Sports,2,91.42,2025-03-24,Credit Card,Italy
1387,C203,Tennis Racket,Sports,1,,2025-01-27,PayPal,Greece
1388,C092,Resistance Bands,Sports,4,25.01,2025-05-23,Debit Card,France
1389,C250,Desk Lamp,Home,1,46.03,2025-04-09,Bank Transfer,Netherlands
1390,C199,Desk Lamp,Home,1,46.69,2025-06-14,Bank Transfer,Spain
1391,C075,Water Bottle,Sports,2,19.08,2025-07-08,Bank Transfer,Greece
1392,C184,Notebook Set,Office,2,6.79,2025-07-08,Debit Card,Netherlands
1393,C133,Protein Powder,Sports,5,34.7,2025-04-12,Bank Transfer,Germany
1394,C220,HDMI Cable,Electronics,1,13.66,2025-07-08,Bank Transfer,Germany
1395,C020,Desk Lamp,Home,5,48.44,2025-06-24,Bank Transfer,Greece
1396,C223,Resistance Bands,Sports,5,22.64,2025-02-06,Bank Transfer,Greece
1397,C076,Water Bottle,Sports,1,12.71,2025-03-27,PayPal,France
1398,C198,Fitness Tracker,Electronics,3,82.1,2025-05-16,PayPal,Spain
1399,C032,Desk Organizer,Office,4,18.71,2025-01-25,PayPal,France
1400,C235,Desk Lamp,Home,4,42.67,2025-04-18,PayPal,France
1401,C116,Phone Case,Electronics,1,23.31,2025-06-22,Credit Card,Netherlands
1402,C144,Wireless Mouse,Electronics,2,24.26,2025-02-10,PayPal,Spain
1403,C019,Notebook Set,Office,4,9.23,2025-05-13,Credit Card,France
1404,C231,Fitness Tracker,Electronics,1,77.77,2025-02-05,Debit Card,Netherlands
1405,C102,HDMI Cable,Electronics,2,14.53,2025-04-27,PayPal,Greece
1406,C125,Bluetooth Speaker,Electronics,4,57.3,2025-02-13,PayPal,Spain
1407,C121,Desk Lamp,Home,2,48.19,2025-04-06,Credit Card,Italy
1408,C207,Monitor Stand,Office,4,53.69,2025-05-16,Debit Card,GR
1409,C195,HDMI Cable,Electronics,3,13.12,2025-03-20,Debit Card,Greece
1410,C021,Resistance Bands,Sports,4,26.14,2025-05-02,Debit Card,Netherlands
1411,C014,USB-C Cable,Electronics,4,11.09,2025-04-12,PayPal,Germany
1412,C124,Tennis Racket,Sports,5,65.49,2025-07-10,Debit Card,Netherlands
1413,C147,Coffee Mug,Home,1,12.77,2025-06-07,Debit Card,Greece
1414,C038,Mechanical Keyboard,Electronics,3,124.47,2025-01-18,Debit Card,Spain
1415,C082,Yoga Mat,Sports,4,39.55,2025-03-23,Credit Card,Spain
1416,C163,Fitness Tracker,Electronics,5,82.87,2025-02-08,Credit Card,Germany
1417,C179,Laptop Sleeve,Electronics,2,29.77,2025-06-17,Bank Transfer,Germany
1418,C249,Desk Organizer,Office,1,17.92,2025-04-19,PayPal,Greece
1419,C210,Yoga Mat,Sports,4,35.28,2025-06-30,Bank Transfer,Spain
1420,C139,HDMI Cable,Electronics,5,15.66,2025-04-10,Credit Card,Germany
1421,C142,Protein Powder,Sports,2,34.27,2025-06-02,Bank Transfer,Spain
1422,C175,HDMI Cable,Electronics,3,18.44,2025-07-13,Credit Card,Greece
1423,C167,Wireless Mouse,Electronics,5,28.99,2025-04-30,Credit Card,Spain
1424,C140,Yoga Mat,Sports,4,34.32,2025-05-23,Credit Card,Netherlands
1425,C058,Fitness Tracker,Electronics,5,83.75,2025-04-22,Credit Card,Germany
1426,C090,Fitness Tracker,Electronics,4,84.42,2025-06-29,Bank Transfer,Greece
1427,C130,Resistance Bands,Sports,3,25.71,2025-07-02,PayPal,France
1428,C107,Notebook Set,Office,1,5.71,2025-05-01,Credit Card,Greece
1429,C216,Scented Candle,Home,5,16.67,2025-04-06,PayPal,Germany
1430,C062,Laptop Sleeve,Electronics,4,33.4,2025-03-05,Bank Transfer,Greece
1431,C033,Coffee Mug,Home,2,8.26,2025-04-28,PayPal,Italy
1432,C182,Desk Lamp,Home,5,49.33,2025-02-14,Bank Transfer,Netherlands
1433,C041,Mechanical Keyboard,Electronics,2,120.5,2025-02-07,Credit Card,Greece
1434,C152,Desk Lamp,Home,1,45.06,2025-06-22,Credit Card,Italy
1435,C034,Fitness Tracker,Electronics,3,84.08,2025-03-03,Debit Card,Netherlands
1436,C138,Notebook Set,Office,4,6.16,2025-03-22,Credit Card,France
1437,C006,Desk Organizer,Office,1,16.48,2025-02-12,Bank Transfer,Italy
1438,C068,Water Bottle,Sports,1,19.3,2025-02-03,Bank Transfer,France
1439,C026,Tennis Racket,Sports,1,69.67,2025-04-30,Credit Card,Spain
1440,C176,HDMI Cable,Electronics,4,13.43,2025-04-05,,Germany
1441,C046,Desk Organizer,Office,5,23.45,2025-01-23,Credit Card,France
1442,C158,Protein Powder,Sports,5,37.92,2025-01-16,Debit Card,Italy
1443,C050,Protein Powder,Sports,1,36.08,2025-06-01,Credit Card,Italy
1444,C222,Monitor Stand,Office,1,53.11,2025-03-11,Credit Card,France
1445,C178,Desk Lamp,Home,3,49.63,2025-03-26,Bank Transfer,Germany
1446,C142,Resistance Bands,Sports,4,26.57,2025-05-21,Bank Transfer,Italy
1447,C065,Water Bottle,Sports,2,12.82,2025-07-09,PayPal,Spain
1448,C151,Resistance Bands,Sports,2,26.06,2025-03-08,Bank Transfer,Spain
1449,C192,Phone Case,Electronics,3,20.05,2025-06-23,Credit Card,Italy
1450,C091,Monitor Stand,Office,1,59.66,2025-05-10,Debit Card,Greece
1451,C105,Resistance Bands,Sports,5,19.24,2025-06-29,PayPal,Spain
1452,C083,HDMI Cable,Electronics,2,13.71,2025-04-16,Debit Card,Greece
1453,C038,Mechanical Keyboard,Electronics,1,117.09,2025-01-17,PayPal,Netherlands
1454,C120,Desk Organizer,Office,3,17.77,2025-03-15,Credit Card,Spain
1455,C056,Yoga Mat,Sports,5,39.14,2025-03-27,Credit Card,Italy
1456,C194,HDMI Cable,Electronics,3,12.39,2025-04-06,Debit Card,Germany
1457,C012,Phone Case,Electronics,4,18.36,2025-02-14,Credit Card,Spain
1458,C099,Notebook Set,Office,5,10.65,2025-01-20,PayPal,Greece
1459,C002,Fitness Tracker,Electronics,3,84.07,2025-02-17,Bank Transfer,Greece
1460,C011,Mechanical Keyboard,Electronics,1,123.64,2025-02-01,Bank Transfer,Greece
1461,C078,Phone Case,Electronics,3,21.44,2025-04-13,Bank Transfer,Greece
1462,C157,Running Shoes,Sports,4,93.69,2025-04-01,Bank Transfer,Spain
1463,C032,Monitor Stand,Office,5,52.38,2025-02-10,,Germany
1464,C027,Mechanical Keyboard,Electronics,4,118.53,2025-03-13,Debit Card,Greece
1465,c095,Laptop Sleeve,Electronics,1,34.06,2025-07-10,Credit Card,France
1466,C013,Resistance Bands,Sports,1,23.9,2025-03-23,PayPal,Netherlands
1467,C070,Water Bottle,Sports,2,13.01,2025-06-13,Bank Transfer,Greece
1468,C193,Desk Organizer,Office,4,16.48,2025-06-27,Bank Transfer,Netherlands
1469,C148,Tennis Racket,Sports,4,65.86,2025-03-27,PayPal,Netherlands
1470,C197,Resistance Bands,Sports,1,24.18,2025-04-15,Debit Card,Netherlands
1471,C178,USB-C Cable,Electronics,1,9.61,2025-05-21,Credit Card,Germany
1472,C210,Coffee Mug,Home,2,8.66,2025-05-19,Credit Card,France
1473,C136,Scented Candle,Home,3,10.23,2025-04-04,Bank Transfer,Netherlands
1474,C235,Desk Lamp,Home,2,48.94,2025-04-18,Bank Transfer,Spain
1475,C200,Coffee Mug,Home,2,8.3,2025-02-01,PayPal,Spain
1476,C223,Desk Organizer,Office,1,21.46,2025-02-21,Bank Transfer,Greece
1477,C229,Fitness Tracker,Electronics,2,82.2,2025-03-24,Credit Card,Spain
1478,C068,Yoga Mat,Sports,5,33.7,2025-02-05,PayPal,Spain
1479,c111,Scented Candle,Home,3,11.96,2025-01-28,Bank Transfer,France
1480,C098,HDMI Cable,Electronics,2,13.4,2025-03-31,Debit Card,Spain
1481,C156,Tennis Racket,Sports,5,62.4,2025-05-05,Credit Card,Netherlands
1482,C029,Notebook Set,Office,1,7.63,2025-01-28,Credit Card,Italy
1483,C026,Phone Case,Electronics,2,20.13,2025-06-22,Bank Transfer,Spain
1484,C211,Phone Case,Electronics,4,19.77,2025-03-08,Debit Card,Germany
1485,C153,Resistance Bands,Sports,1,26.26,2025-02-08,Debit Card,Italy
1486,C190,Resistance Bands,Sports,2,19.56,2025-02-27,PayPal,Netherlands
1487,C231,Fitness Tracker,Electronics,2,79.57,2025-01-18,Bank Transfer,Spain
1488,C068,USB-C Cable,Electronics,2,12.32,2025-07-07,Credit Card,Italy
1489,C001,Tennis Racket,Sports,2,68.55,2025-05-15,Credit Card,Greece
1490,C075,Notebook Set,Office,5,11.7,2025-05-23,Debit Card,Germany
1491,C206,Mechanical Keyboard,Electronics,4,119.06,2025-05-20,PayPal,Italy
1492,C094,Fitness Tracker,Electronics,1,79.57,2025-04-15,PayPal,Netherlands
1493,C170,Protein Powder,Sports,4,36.14,2025-02-12,PayPal,Netherlands
1494,C038,HDMI Cable,Electronics,2,15.97,2025-07-02,Debit Card,France
1495,C190,HDMI Cable,Electronics,3,19.36,2025-03-08,Credit Card,Germany
1496,C028,Phone Case,Electronics,5,24.27,2025-05-10,Debit Card,France
1497,C085,Coffee Mug,Home,5,8.51,2025-05-01,PayPal,France
1498,C180,Mechanical Keyboard,Electronics,5,121.53,2025-02-15,Bank Transfer,Spain
1499,C089,Resistance Bands,Sports,1,20.18,2025-01-17,Bank Transfer,Netherlands
1500,C134,Resistance Bands,Sports,5,22.89,2025-06-06,Debit Card,France
1501,C076,Wireless Mouse,Electronics,4,29.59,2025-01-25,Debit Card,France
1502,c126,Resistance Bands,Sports,1,25.67,2025-05-05,PayPal,Netherlands
1503,C036,Monitor Stand,Office,3,57.71,2025-05-23,Debit Card,Greece
1504,C188,Bluetooth Speaker,Electronics,4,58.74,2025-06-13,Credit Card,France
1505,C091,Notebook Set,Office,4,12.64,2025-05-03,Bank Transfer,Greece
1506,C153,Resistance Bands,Sports,2,26.01,2025-06-08,Bank Transfer,Netherlands
1507,C036,Bluetooth Speaker,Electronics,3,58.59,2025-02-18,Bank Transfer,Italy
1508,C077,Desk Organizer,Office,4,21.76,2025-06-03,Debit Card,Spain
1509,C025,Desk Lamp,Home,5,49.48,2025-05-08,PayPal,Italy
1510,C120,Monitor Stand,Office,4,55.69,2025-05-14,Bank Transfer,Spain
1511,C007,HDMI Cable,Electronics,1,16.63,2025-02-19,PayPal,Germany
1512,C159,Laptop Sleeve,Electronics,5,28.0,2025-03-31,Credit Card,Spain
1513,C119,Scented Candle,Home,4,11.16,2025-01-28,Credit Card,Greece
1514,C028,Mechanical Keyboard,Electronics,5,120.85,2025-02-08,PayPal,Italy
1515,C016,Yoga Mat,Sports,5,33.64,2025-07-06,Credit Card,Netherlands
1516,C190,Tennis Racket,Sports,2,67.03,2025-03-13,Debit Card,France
1517,C240,Wireless Mouse,Electronics,4,23.53,2025-06-23,Debit Card,Greece
1518,C226,Yoga Mat,Sports,5,32.83,2025-02-08,Debit Card,GE
1519,C130,Fitness Tracker,Electronics,4,80.14,2025-01-29,Credit Card,France
1520,C210,Notebook Set,Office,5,10.44,2025-03-22,Bank Transfer,Netherlands
1521,C163,Wireless Mouse,Electronics,2,27.08,2025-02-20,Debit Card,Germany
1522,C052,Tennis Racket,Sports,4,62.8,2025-03-30,PayPal,Netherlands
1523,C095,Phone Case,Electronics,4,20.33,2025-04-23,Credit Card,Spain
1524,C008,Resistance Bands,Sports,,23.64,2025-02-14,Bank Transfer,Greece
1525,C167,Protein Powder,Sports,4,35.73,2025-01-25,PayPal,Germany
1526,C071,Wireless Mouse,Electronics,2,30.21,2025-04-16,Debit Card,France
1527,C132,USB-C Cable,Electronics,2,14.75,2025-07-01,Debit Card,France
1528,C118,Desk Lamp,Home,3,42.55,2025-07-02,PayPal,Spain
1529,C124,Coffee Mug,Home,4,12.66,2025-06-19,Debit Card,Italy
1530,C169,Scented Candle,Home,3,16.64,2025-02-17,PayPal,Italy
1531,C159,Coffee Mug,Home,1,8.26,2025-01-26,Credit Card,Netherlands
1532,C028,Tennis Racket,Sports,4,68.36,2025-04-07,Debit Card,Netherlands
1533,C226,Water Bottle,Sports,4,16.9,2025-05-02,Credit Card,Greece
1534,C217,USB-C Cable,Electronics,4,12.07,2025-04-20,Credit Card,Germany
1535,C097,Desk Lamp,Home,5,44.02,2025-06-06,Debit Card,Germany
1536,C074,Notebook Set,Office,2,11.97,2025-02-25,Bank Transfer,Italy
1537,C150,Wireless Mouse,Electronics,1,30.14,2025-03-08,Credit Card,Germany
1538,C105,Desk Organizer,Office,5,20.96,2025-02-02,PayPal,Germany
1539,C187,Scented Candle,Home,4,15.62,2025-03-04,Debit Card,Italy
1540,C092,Protein Powder,Sports,5,35.41,2025-02-19,Credit Card,Spain
1541,C019,Desk Organizer,Office,1,16.44,2025-02-16,PayPal,Greece
1542,C154,Laptop Sleeve,Electronics,3,34.37,2025-01-20,Debit Card,France
1543,C181,Monitor Stand,Office,1,56.28,2025-02-24,PayPal,Greece
1544,C133,Protein Powder,Sports,5,32.44,2025-04-04,Bank Transfer,Italy
1545,C029,Desk Organizer,Office,4,18.2,2025-03-23,Credit Card,Greece
1546,C086,Running Shoes,Sports,2,94.2,2025-03-08,PayPal,Netherlands
1547,C127,USB-C Cable,Electronics,5,17.35,2025-06-20,Credit Card,France
1548,c154,Protein Powder,Sports,1,34.15,2025-06-05,Bank Transfer,Germany
1549,C010,Tennis Racket,Sports,5,65.82,2025-03-13,PayPal,Spain
1550,C225,Notebook Set,Office,1,9.77,2025-01-29,Credit Card,Germany
1551,C175,Wireless Mouse,Electronics,5,29.12,2025-05-18,Credit Card,Spain
1552,C111,HDMI Cable,Electronics,5,12.93,2025-02-19,Credit Card,Spain
1553,C232,Monitor Stand,Office,3,59.34,2025-03-05,PayPal,Spain
1554,C024,Desk Organizer,Office,1,21.52,2025-03-14,Bank Transfer,Netherlands
1555,C138,Desk Organizer,Office,1,16.11,2025-01-18,Debit Card,Greece
1556,C047,Resistance Bands,Sports,1,24.24,2025-04-05,PayPal,Italy
1557,C075,Desk Lamp,Home,5,42.98,2025-04-26,Bank Transfer,Netherlands
1558,C065,Laptop Sleeve,Electronics,2,30.54,2025-05-21,PayPal,Germany
1559,C094,Laptop Sleeve,Electronics,3,34.13,2025-07-01,Debit Card,Italy
1560,C139,Scented Candle,Home,1,14.64,2025-01-28,PayPal,Spain
1561,C072,USB-C Cable,Electronics,2,15.44,2025-02-19,Debit Card,France
1562,C096,Desk Lamp,Home,1,48.11,2025-03-16,Bank Transfer,Netherlands
1563,C006,Tennis Racket,Sports,1,65.07,2025-03-25,PayPal,Italy
1564,C022,Running Shoes,Sports,3,87.05,2025-06-20,Bank Transfer,Spain
1565,C114,Running Shoes,Sports,2,92.18,2025-03-08,Bank Transfer,Germany
1566,C170,Resistance Bands,Sports,1,26.28,2025-06-02,PayPal,Greece
1567,C087,Phone Case,Electronics,5,22.8,2025-03-11,Credit Card,France
1568,C222,HDMI Cable,Electronics,1,19.45,2025-02-11,Bank Transfer,Netherlands
1569,C241,Laptop Sleeve,Electronics,4,34.67,2025-05-03,PayPal,Germany
1570,C237,Notebook Set,Office,2,13.11,2025-01-18,PayPal,Netherlands
1571,C064,Laptop Sleeve,Electronics,3,31.91,2025-04-11,Bank Transfer,Greece
1572,C169,Phone Case,Electronics,5,21.54,2025-01-18,Credit Card,France
1573,C068,Water Bottle,Sports,,12.07,2025-05-13,Credit Card,Spain
1574,C092,Tennis Racket,Sports,5,66.64,2025-03-11,Bank Transfer,Greece
1575,C230,Protein Powder,Sports,5,33.43,2025-04-05,Credit Card,Spain
1576,C071,Phone Case,Electronics,4,18.39,2025-02-16,Debit Card,Netherlands
1577,C168,Running Shoes,Sports,2,92.38,2025-02-13,Credit Card,Germany
1578,C149,Mechanical Keyboard,Electronics,1,124.61,2025-06-05,Debit Card,Greece
1579,C250,Phone Case,Electronics,1,22.74,2025-07-07,PayPal,Italy
1580,C090,Yoga Mat,Sports,1,36.09,2025-05-24,Bank Transfer,Greece
1581,C084,Desk Organizer,Office,3,20.64,2025-07-08,Bank Transfer,Greece
1582,C037,Wireless Mouse,Electronics,3,30.79,2025-06-19,PayPal,France
1583,C096,Tennis Racket,Sports,3,64.95,2025-06-23,Credit Card,Germany
1584,C039,Desk Organizer,Office,1,19.59,2025-02-11,Debit Card,France
1585,C131,Desk Organizer,Office,3,15.76,2025-03-11,Bank Transfer,Italy
1586,C098,USB-C Cable,Electronics,1,15.36,2025-03-13,Bank Transfer,Italy
1587,C136,Running Shoes,Sports,5,89.05,2025-05-15,Bank Transfer,France
1588,C076,Notebook Set,Office,3,9.15,2025-03-18,PayPal,Germany
1589,C030,Notebook Set,Office,4,8.32,2025-04-29,PayPal,Greece
1590,C235,Monitor Stand,Office,4,58.29,2025-06-18,Debit Card,Spain
1591,C212,Desk Lamp,Home,5,46.68,2025-03-18,Bank Transfer,Netherlands
1592,C067,Resistance Bands,Sports,3,22.27,2025-04-05,Credit Card,Greece
1593,C038,Desk Organizer,Office,4,22.51,2025-06-25,,Germany
1594,C031,HDMI Cable,Electronics,3,12.8,2025-06-05,Bank Transfer,Netherlands
1595,C214,HDMI Cable,Electronics,1,13.05,2025-07-10,Debit Card,Greece
1596,C236,Coffee Mug,Home,4,12.57,2025-04-15,Debit Card,Spain
1597,C076,Yoga Mat,Sports,3,32.36,2025-04-11,Credit Card,Netherlands
1598,C091,Fitness Tracker,Electronics,4,83.58,2025-06-25,Bank Transfer,Netherlands
1599,C123,Desk Lamp,Home,2,49.16,2025-06-14,Credit Card,Germany
1600,C095,Fitness Tracker,Electronics,4,80.97,2025-04-07,Bank Transfer,Germany
1601,C242,Yoga Mat,Sports,2,32.39,2025-04-01,Bank Transfer,France
1602,C135,Desk Organizer,Office,5,18.57,2025-05-04,PayPal,France
1603,C245,Desk Lamp,Home,1,44.23,2025-03-09,Bank Transfer,Italy
1604,C081,Yoga Mat,Sports,3,34.3,2025-03-28,Debit Card,Greece
1605,C058,Water Bottle,Sports,3,17.33,2025-03-22,Credit Card,Germany
1606,C053,Laptop Sleeve,Electronics,5,34.21,2025-02-27,Credit Card,Italy
1607,C139,Laptop Sleeve,Electronics,2,29.95,2025-01-16,Bank Transfer,Greece
1608,C243,Desk Organizer,Office,4,17.86,2025-05-08,Debit Card,Spain
1609,C181,Yoga Mat,Sports,4,32.69,2025-05-05,Bank Transfer,France
1610,C072,Yoga Mat,Sports,3,32.59,2025-02-04,Debit Card,Netherlands
1611,C086,Phone Case,Electronics,4,22.49,2025-06-25,Credit Card,Netherlands
1612,C010,HDMI Cable,Electronics,1,18.72,2025-07-14,PayPal,Germany
1613,C225,Running Shoes,Sports,1,89.91,2025-03-18,Debit Card,Italy
1614,C173,Bluetooth Speaker,Electronics,3,63.5,2025-05-15,Debit Card,Spain
1615,C073,Desk Lamp,Home,2,48.86,2025-06-26,Credit Card,Italy
1616,C001,HDMI Cable,Electronics,1,13.41,2025-05-20,Debit Card,Netherlands
1617,C068,Protein Powder,Sports,4,34.78,2025-06-25,Debit Card,Netherlands
1618,C245,Water Bottle,Sports,3,15.88,2025-03-15,PayPal,Netherlands
1619,C101,Protein Powder,Sports,3,32.76,2025-06-03,Bank Transfer,France
1620,C226,Resistance Bands,Sports,4,24.3,2025-05-09,PayPal,Germany
1621,C119,Mechanical Keyboard,Electronics,1,118.02,2025-04-13,Bank Transfer,Netherlands
1622,C216,Tennis Racket,Sports,5,64.33,2025-04-30,Debit Card,Greece
1623,C228,HDMI Cable,Electronics,1,17.39,2025-06-07,PayPal,France
1624,C208,Fitness Tracker,Electronics,4,79.05,2025-04-27,PayPal,Greece
1625,C087,Running Shoes,Sports,3,91.48,2025-05-09,Bank Transfer,Germany
1626,C053,Yoga Mat,Sports,5,36.84,2025-06-20,,Germany
1627,C185,Wireless Mouse,Electronics,4,29.12,2025-02-07,PayPal,France
1628,C168,Running Shoes,Sports,5,88.49,2025-03-09,PayPal,Italy
1629,C138,Coffee Mug,Home,2,9.64,2025-03-30,Debit Card,France
1630,C188,Notebook Set,Office,1,6.32,2025-01-24,Credit Card,Italy
1631,C125,Running Shoes,Sports,2,88.74,2025-03-28,PayPal,Greece
1632,C064,Running Shoes,Sports,3,90.11,2025-02-15,Bank Transfer,Netherlands
1633,C225,Phone Case,Electronics,1,22.77,2025-02-03,Credit Card,Italy
1634,C107,Wireless Mouse,Electronics,1,28.88,2025-06-02,Debit Card,Greece
1635,C050,Protein Powder,Sports,3,37.94,2025-04-07,Bank Transfer,Italy
1636,C118,Bluetooth Speaker,Electronics,1,59.32,2025-03-23,Bank Transfer,Spain
1637,C248,HDMI Cable,Electronics,5,19.25,2025-03-27,Bank Transfer,France
1638,C063,Coffee Mug,Home,1,13.09,2025-05-22,Bank Transfer,France
1639,C116,Notebook Set,Office,5,9.08,2025-01-21,Bank Transfer,Germany
1640,C028,Resistance Bands,Sports,3,23.49,2025-02-20,Credit Card,Greece
1641,C242,Tennis Racket,Sports,5,65.23,2025-03-19,Credit Card,Germany
1642,C134,Desk Organizer,Office,2,18.79,2025-01-30,Bank Transfer,France
1643,C214,Desk Lamp,Home,1,44.15,2025-04-07,Bank Transfer,Greece
1644,C144,Tennis Racket,Sports,5,63.89,2025-05-22,PayPal,Netherlands
1645,C124,Scented Candle,Home,5,14.59,2025-02-04,Credit Card,Spain
1646,C194,Wireless Mouse,Electronics,2,24.57,2025-05-28,Credit Card,Germany
1647,C030,Running Shoes,Sports,4,93.33,2025-05-21,Debit Card,Netherlands
1648,C192,Laptop Sleeve,Electronics,4,27.93,2025-04-27,Credit Card,France
1649,C185,Phone Case,Electronics,5,22.19,2025-04-07,PayPal,Italy
1650,C134,Bluetooth Speaker,Electronics,5,60.69,2025-04-20,PayPal,Spain
1651,C238,Desk Lamp,Home,2,44.54,2025-05-29,Bank Transfer,Greece
1652,C121,USB-C Cable,Electronics,1,15.05,2025-04-04,Debit Card,Germany
1653,C085,Yoga Mat,Sports,1,33.25,2025-06-23,Bank Transfer,Italy
1654,C144,Notebook Set,Office,3,7.7,2025-06-24,Credit Card,Germany
1655,C223,HDMI Cable,Electronics,5,18.13,2025-04-03,PayPal,Italy
1656,C144,Laptop Sleeve,Electronics,2,32.84,2025-02-03,Debit Card,Greece
1657,C068,Desk Organizer,Office,1,20.11,2025-02-16,Bank Transfer,France
1658,C155,Phone Case,Electronics,5,18.33,2025-07-05,Bank Transfer,Germany
1659,C056,USB-C Cable,Electronics,5,,2025-02-21,Debit Card,Germany
1660,C020,Running Shoes,Sports,2,92.22,2025-05-25,Bank Transfer,Spain
1661,C129,Yoga Mat,Sports,2,38.19,2025-06-07,Bank Transfer,Spain
1662,C091,Resistance Bands,Sports,5,25.74,2025-04-06,Credit Card,Italy
1663,C243,Phone Case,Electronics,2,22.55,2025-05-06,Bank Transfer,Spain
1664,C031,Laptop Sleeve,Electronics,4,27.19,2025-06-30,PayPal,Germany
1665,C120,Monitor Stand,Office,4,54.99,2025-03-10,Debit Card,Spain
1666,C003,Bluetooth Speaker,Electronics,4,61.68,2025-04-17,Debit Card,Greece
1667,C234,Monitor Stand,Office,3,54.18,2025-05-23,Credit Card,Italy
1668,C165,Tennis Racket,Sports,4,67.0,2025-01-26,PayPal,France
1669,C211,Wireless Mouse,Electronics,4,24.38,2025-06-19,Bank Transfer,Spain
1670,C166,Laptop Sleeve,Electronics,1,31.89,2025-01-24,PayPal,Greece
1671,C181,Water Bottle,Sports,2,12.45,2025-02-05,Bank Transfer,Greece
1672,C016,Mechanical Keyboard,Electronics,1,122.24,2025-06-03,PayPal,Germany
1673,C086,Mechanical Keyboard,Electronics,2,117.11,2025-06-14,PayPal,Italy
1674,C107,Running Shoes,Sports,1,89.03,2025-03-05,Debit Card,Netherlands
1675,C012,Phone Case,Electronics,5,22.07,2025-03-06,Bank Transfer,Germany
1676,C241,Wireless Mouse,Electronics,3,25.72,2025-03-26,PayPal,Greece
1677,C179,USB-C Cable,Electronics,5,16.84,2025-05-13,Credit Card,Greece
1678,C023,Water Bottle,Sports,3,18.31,2025-06-15,Credit Card,Germany
1679,C096,Fitness Tracker,Electronics,1,82.04,2025-03-19,PayPal,Netherlands
1680,C049,Desk Lamp,Home,3,44.3,2025-01-28,Bank Transfer,Netherlands
1681,C145,Mechanical Keyboard,Electronics,4,124.07,2025-03-13,Debit Card,France
1682,C076,Phone Case,Electronics,4,19.83,2025-03-23,Credit Card,Spain
1683,C198,Scented Candle,Home,4,16.6,2025-06-25,Debit Card,Greece
1684,C040,Laptop Sleeve,Electronics,5,32.16,2025-03-09,Bank Transfer,France
1685,C074,Bluetooth Speaker,Electronics,3,61.1,2025-07-13,PayPal,Greece
1686,C056,Fitness Tracker,Electronics,3,82.17,2025-01-23,Credit Card,Italy
1687,C036,Fitness Tracker,Electronics,5,79.92,2025-04-07,PayPal,Italy
1688,C009,Mechanical Keyboard,Electronics,1,118.27,2025-06-25,PayPal,Greece
1689,C087,Yoga Mat,Sports,2,35.73,2025-04-16,PayPal,Germany
1690,C006,Fitness Tracker,Electronics,5,80.09,2025-05-11,Bank Transfer,Netherlands
1691,c065,Monitor Stand,Office,5,55.21,2025-04-11,Bank Transfer,Netherlands
1692,C238,Notebook Set,Office,5,11.69,2025-02-11,Bank Transfer,Spain
1693,C103,Desk Organizer,Office,1,22.59,2025-02-25,Debit Card,France
1694,C242,Scented Candle,Home,2,14.31,2025-06-09,Debit Card,Germany
1695,C014,USB-C Cable,Electronics,3,12.67,2025-02-20,PayPal,Spain
1696,C169,Desk Lamp,Home,2,42.64,2025-02-28,PayPal,France
1697,C053,HDMI Cable,Electronics,1,16.43,2025-03-18,Debit Card,Netherlands
1698,C002,Tennis Racket,Sports,2,66.4,2025-04-13,Credit Card,Spain
1699,C055,Tennis Racket,Sports,4,65.1,2025-05-13,Debit Card,Greece
1700,C240,Desk Lamp,Home,4,47.84,2025-04-08,PayPal,Netherlands
1701,C101,Laptop Sleeve,Electronics,1,32.91,2025-04-13,Bank Transfer,Netherlands
1702,C057,Protein Powder,Sports,2,34.71,2025-03-16,PayPal,France
1703,c157,Protein Powder,Sports,4,35.99,2025-02-03,Debit Card,Germany
